,Title,Text
623,"Polemik Pam Swakarsa, Belajar dari Tragedi 1998",
624,"Profil Retno Marsudi: Nobody, Anak Gunung, dan Perempuan Pertama Jadi Menlu Indonesia","HOBI MASKULIN

INI nih, yang tak banyak orang tahu. Ternyata, waktu kuliah, sekalipun lulus cepat, hobi Retno adalah naik gunung.

""Hobi saya agak maskulin. Waktu kuliah, hampir tiap minggu saya naik gunung,"" ujar Retno.

Memang sih, buat anak Yogya atau yang sempat tinggal di sana, menapaki Merapi itu cuma soal kemauan, saking dekatnya. Toh, enggak semua orang sesering itu juga ke sana.

Kini, Retno menyebut olahraga masih jadi hobinya. Tentu, tidak lagi sedahsyat dulu, kalau pakai istilah dia sendiri.

Joging adalah salah satu olahraga yang dia terus lakukan, selain berenang dan beberapa aktivitas lain. Saat sibuk bekerja bahkan di tengah pandemi, olahraga tak dia tinggalkan.

Justru, pada hari-hari ini Retno bisa berlari di atas treadmill sembari tetap bekerja dan memantau berita internasional yang tak berselang lama harus pula dilaporkan ke Presiden.

Di luar negeri, olahraga juga bukan hal jarang yang tetap dia jalankan. Jangan salah, rata-rata jarak tempuh joging per harinya adalah minimal lima kilometer.

Lihat postingan ini di Instagram Sebuah kiriman dibagikan oleh Retno Marsudi (@retno_marsudi)

Gaya hidup sehat

Bila diperhatikan, penampilan Retno pada hari pertama jadi menteri dan pada hari-hari ini lumayan bikin pangling. Ternyata, ini ada rahasianya.

Selain olahraga, makanan minim lemak, karbohidrat, minyak, dan gula adalah gaya hidup Retno sekarang. Bukan baru sehari atau dua hari, tentu saja.

""Sudah lama. Tapi ketat sekali baru dua tahun terakhir... (Berat badan) saya turun 16 kilogram... dan alhamdulillah, sehat,"" ungkap dia.

Satu hal saja dari urusan gaya hidup sehat ini yang ""rentan"" tak bisa dijalani di setiap kali, yaitu waktu tidur minimal. Ini tak lepas dari urusan pekerjaan yang melintas ruang dan zona waktu.

""Malam yang panjang sekali... Banyak sekali.. Tapi, it's part of my job. Harus ditunaikan dengan sebaik-baiknya,"" ujar dia."
625,"Daftar Mobil yang Bisa Dijajal Selama IIMS Hybrid 2021, Ada Tesla Juga",
626,"Kembaran Super Cub C125 di IIMS Hybrid, Cuma Rp 20 Jutaan",
627,Pembuktian Efisiensi Bahan Bakar DFSK Super Cab di Jalan Raya,
628,Impresi Jajal Skuter Listrik NIU NQI Sport 26 di IIMS Hybrid 2021,
629,"Resmi, Toyota Raize Meluncur 30 April 2021 di Indonesia","JAKARTA, KOMPAS.com - Setelah sempat simpang siur, akhirnya PT Toyota Astra Motor (TAM) resmi mengumumkan waktu peluncuran Raize di Indonesia.

Mengusung tagline All New Raize : Imagine It, Live It, berdasarkan undangan yang diterima redaksi, Toyota memberikan informasi kembaran Daihatsu Rocky tersebut bakal resmi meluncur pada 30 April 2021.

Acara atau seremoni kehadiran Raize juga akan dihelat secara virtual di kanal Youtube ToyotaIndonesia pada pukul 14.00 WIB hingga 14.30 WIB.

Baca juga: Segera Meluncur, Diler Sudah Buka Pemesanan Daihatsu Rocky

Sebelumnya, Toyota dan Daihatsu pun sudah sama-sama memberikan petunjuk kehadiran SUV lima penumpang tersebut dalam undangan ""Toyota & Daihatsu Collaboration-Sinergi Untuk Negeri"" pada 28 April 2021 nanti.

Toyota Raize resmi meluncur di Jepang Toyota Raize resmi meluncur di Jepang

Namun rupanya hal tersebut belum menjadi momen resmi untuk Raize dan Rocky mengaspal, karena berdasarkan undangan baru akan dihelat pada 30 April.

Seperti diketahui, kedua produk kolaborasi Toyota-Daihatsu itu sudah cukup lama dinanti. Sejak awal diresmikan dalam ajang Tokyo Motor Show (TMS) 2019, sudah banyak konsumen di Tanah Air yang menanyakan kapan untuk diluncurkan.

Lalu makin ramai lagi setelah kedua terdaftar dalam Penghitungan dasar Pengenaan Pajak Kendaraan Bermotor dan Bea Balik Nama Kendaraan Bermotor Tahun 2021 yang dirilis pada Peraturan Menteri Dalam Negeri Nomor 1 Tahun 2021.

Dari hal tersebut, diketahui bila Raize dan Rocky akan hadir dengan dua pilihan mesin, yakni 1.200 cc dan 1.000 cc turbo yang sama dengan yang digunakan di Jepang.

Dok. Toyota Screenshot undangan Kolaborasi Toyota dan Daihatsu yang jadi waktu peluncur Raize dan Rocky. Screenshot undangan Kolaborasi Toyota dan Daihatsu yang jadi waktu peluncur Raize dan Rocky.

Raize sendiri akan dihadirkan dalam enam varian, yakni 1.2 G MT, 1.2 G CVT, 1.0T G MT, 1.0T G CVT, 1.0T S CVT, dan 1.0T S CVT TSS.

Begitu pula dengan Rocky, juga akan hadir dalam 6 varian, yakni 1.2 M MT, 1.2 M CVT, 1.2 X MT, 1.2 X CVT, 1.0T R MT, 1.0T R CVT.

Baca juga: Toyota Raize Siap Meluncur, Ada Varian Gazoo Racing

Toyota Raize resmi meluncur di Jepang Toyota Raize resmi meluncur di Jepang

Sampai sejauh ini belum ada kepastian soal harga untuk Toyota Raize, namun diperkirakan banderolnya akan dimulai dari Rp 200 juta ke bawah hingga Rp 250 jutaan."
630,Polisi Jaga Ketat Jalur Sumatra Selama Larangan Mudik Lebaran 2021,
631,"Toyota Raize Siap Meluncur, Ada Varian Gazoo Racing",
632,Begini Tips Mudah Mencegah Maling Motor,
633,"Motor Makin Aman Saat Ditinggal, Ini Ragam Gembok Anti Maling",
634,Kemenhub Gelar Uji Publik Bidang Lalu Lintas dan Angkutan Jalan,
635,Jurus Jitu DFSK Rilis Gelora E sebagai Mobil Listrik Pertama di Segmen Niaga,
636,"Modus Test Ride, Jangan Lalai Saat Jual Motor",
637,"Mulai Transisi Energi, Pertamina Siapkan SPKLU Fast Charging Baru",
638,Seberapa Nyaman Mengemudikan DFSK Super Cab,
639,"Bus Baru Putra Pelangi, Sasis Tronton dengan Sentuhan Aksen Pink",
640,Jajal Performa dan Hitung Konsumsi BBM Pikap DFSK Super Cab,
641,Ini Aturan dan Syarat Baru untuk Penumpang Bus Rosalia Indah,
642,"PO Agra Mas Naikkan Tarif Bus AKAP, Paling Mahal Rp 540.000 ke Pacitan",
643,Video Viral Polisi Ceramahi Pengemudi Jangan Pakai Bahu Jalan Tol,
644,Mini Electric Dipastikan Hadir di Indonesia Tahun Depan,
645,"Pandawa 87 Merambah Bus AKAP, Trayek Jakarta - Surabaya - Banyuwangi",
646,"Berkat Insentif Pajak, Penjualan Auto2000 Melesat 259 Persen",
647,"Tangkis Trauma, Marc Marquez Justru Pede di Sirkuit Jerez",
648,"Segera Meluncur, Diler Sudah Buka Pemesanan Daihatsu Rocky",
649,"Bus Baru PO ANS, Single Glass Gaya Eropa",
650,"Berencana Mudik Sebelum 6 Mei 2021, Ini Aturannya",
651,Pengemudi Tesla Hampir Tewas dan Tanggapan Santuy Elon Musk,
652,Pemilik dan Penumpang Mobil Pribadi Diimbau Rapid Test Antigen,
653,"Diskon Mobil Murah di IIMS Hybrid 2021, Harga Jadi Rp 90 Jutaan",
654,Pamer Konten Naik Truk Oleng Berujung Terguling di Jalan,
655,"Diperketat, Ini Detail Aturan Baru Sebelum dan Sesudah Larangan Mudik",
656,Investasi Apartemen Masih Banyak Peminatnya,
657,"Meikarta, Solusi Mengurangi Beban Jakarta dan Bandung",
658,"Inilah Pilar ""Green Sustainable Living” Meikarta...",
659,"Meikarta, Terobosan Lippo di Tengah Mahal dan Sulitnya Lahan Hunian",
660,"Berkat “Business and Commercial Hub”, Meikarta Jadi Area Bisnis Baru",
661,"Silicon Valley ala Meikarta, Jadi Kekuatan CBD Baru di Cikarang",
662,Meikarta Buktikan Pilar “Innovative Infrastructure and Transportation”,
663,Banyaknya Penjualan Meikarta Buktikan Tingginya Minat Masyarakat,
664,Lippo Group Terapkan “Trickle Down Effect” dalam Pembangunan Meikarta,
665,Makin Mahal dan Sulitnya Lahan di Jakarta Jadi Daya Jual Meikarta,
666,MT yang Tewas Ditembak Densus 88 Ternyata Pernah Teror Acara Syahrul Yasin Limpo,
667,"Disebut Tak Sejalan, Wali Kota Makassar Copot Seluruh Ketua RT hingga Camat, Ini Penyebabnya",
668,"Wali Kota Makassar Ganti Semua Camat, Lurah, Ketua RW, dan RT: Mereka Dididik untuk Lawan Saya",
669,"Kesal Ibunya Sering Menangis, Jamal Bunuh Ayah Kandungnya",
670,"Pegawai Bank Sulselbar Diduga Selewengkan Dana Kredit Sejak 2016, Negara Merugi Rp 25 M",
671,"Terpaut 39 Tahun, Pasangan Asal Bone Ini Sah Menjadi Suami Istri",
672,"Ayahnya Adang Pelaku Bom Bunuh Diri, Anak Sekuriti Gereja Katedral Makassar Ditawari Jadi Polisi",
673,Ini Peran 3 Perempuan Terduga Teroris yang Ditangkap Terkait Bom Bunuh Diri di Makassar,
674,"3 Perempuan Terduga Teroris Ditangkap, Satu Orang Berperan sebagai Motivator",
675,"Kardus Bertuliskan ""Islam X"" Hebohkan Warga Makassar, Ternyata Berisi Bohlam",
676,"Saat Milenial Terlibat Bom Bunuh Diri, Iming-iming Jalan Pintas Masuk Surga, Direkrut Melalui Medsos",
677,"Pelaku Bom Bunuh Diri Makassar Tulis Surat Wasiat untuk Ibunya, Ini Isinya",
678,"Pelaku Bom Bunuh Diri Disebut Hamil 4 Bulan, Polisi: Belum Ada Laporan, Badannya Hancur",
679,"Pengakuan Ibu Pelaku Bom Bunuh Diri di Makassar, Jarang Bertemu sejak Anak Perempuannya Menikah",
680,Suami Istri Pelaku Bom Bunuh Diri di Makassar Dimakamkan Dalam Satu Liang di Maros,
681,"Fakta-fakta Pelaku Bom Bunuh Diri Makassar, Tinggalkan Surat Wasiat hingga Diduga Hamil 4 Bulan",
682,"Sosok L Pelaku Bom Bunuh Diri Makassar, Yatim sejak Usia 5 Tahun, Berhenti Kuliah, dan Dinikahkan oleh Teroris JAD",
683,"Fakta Suami Istri Pelaku Bom Bunuh Diri di Makassar, Menikah 6 Bulan Lalu hingga Bagian dari JAD",
684,Ini Isi Surat Wasiat Pelaku Bom Bunuh Diri di Gereja Katedral Makassar,
685,13 Korban Bom di Gereja Katedral Makassar Masih Dirawat,
686,"Pencarian KRI Nanggala-402, Tim Temukan Kemagnetan Kuat, Kapuspen TNI: Semoga Jadi Titik Terang",
687,"Kapal Selam KRI Nanggala-402 dalam Posisi Diam, Tak Bersuara, Hanya Sonar yang Bisa Mendeteksi",
688,"Cerita Helen, Menanti Pesan Balasan Suami Tercinta yang Hilang Bersama KRI Nanggala-402...",
689,Berpacu dengan Waktu untuk Selamatkan 53 Awak KRI Nanggala-402...,
690,Panglima TNI: Kita Terus Melakukan Pencarian untuk Membawa Pulang Prajurit KRI Nanggala-402...,
691,"Dibuat 1977, Masihkah KRI Nanggala-402 Layak Beroperasi? Ini Jawaban Panglima TNI",
692,"""Penenggelaman Peluncur Torpedo Nomor 8 Jadi Komunikasi Terakhir dengan KRI Nanggala""",
693,"Fakta Video Mesum WNA di Gunung Batur Bali, Diunggah di Situs Web Film Dewasa, Direkam Setahun Lalu",
694,"Video Viral Turis Asing Mesum di Area Terbuka, Ternyata Direkam di Jalur Pendakian Gunung Batur",
695,"WN Rusia yang Curi 5 Helm di Bali Tak Ditahan, Ini Alasannya...",
696,"Gara-gara Sering Di-bully, Remaja Ini Emosi dan Tusuk Temannya dengan Pisau",
697,BMKG Minta Penerbangan di Bali Waspada Potensi Awan Kumulonimbus,
698,Cerita Heni dan Seekor Anjing yang Selalu Datang ke Warungnya: Dia Suka Tempe Goreng...,
699,"Turis Asing Mengais Sisa Makanan dari Sesajen, Satpol PP Badung Terjunkan Tim Pencari",
700,Cerita Heni Beri Makan Anjing Liar dengan Tempe Goreng Setiap Hari : Harus Baik ke Semua Mahkluk,
701,"Bali dan NTB Jalin Kerja Sama di 6 Sektor, Gubernur Koster: Kami Bangun Daerah Secara Bersama-sama",
702,Menparekraf Sandiaga Sebut Bali Dicanangkan Menjadi Sentra Wisata Medis,
703,"Video Viral Mobil Damkar Dihalangi Mercy, Ternyata Ini Faktanya",
704,"Soal Mercy Tak Beri Jalan Mobil Damkar, Polisi: Tak Bermaksud Menghalangi, Dia Panik Dengar Sirine",
705,"Sederet Fakta Mercy Halangi Mobil Damkar, Pengemudi Panik hingga Urutan Kendaraan Prioritas di Jalan",
706,Video Kuliner Nusantara,
707,Ternyata Penyidik KPK yang Terima Suap Walikota Tanjungbalai Punya Kemampuan di Atas Rata-Rata,
708,Pengamat: Pencarian KRI Nanggala 402 Terbatas Waktu Stok Oksigen,
709,5 KRI Bantu Cari Kapal Selam Nanggala 402,
710,"Di KTT Perubahan Iklim, Presiden Jokowi Sampaikan Tiga Pemikiran",
711,"Viral Foto Rincian Gaji Petugas Kebersihan Pertamina Capai Rp13 Juta, Begini Faktanya",
712,Epidemiolog UGM: Larangan Mudik Tak Jamin Kasus Covid-19 Berkurang,
713,"Bursa Kripto Terbesar Turki Kolaps, CEO Kabur",
714,"Cerita Chelsea Olivia Vaksinasi Covid-19 Pertama, Ibu Menyusui Boleh Divaksin",
715,"Sandiaga Dorong Rendang Jadi Menu Unggulan dalam ""Indonesia Spice Up The World""","Jumat, 23 April 2021 | 13:51 WIB

Sandiaga meninjau sentra Industri Kecil Menengah (IKM) Rendang di Kota Payakumbuh, Sumatra Barat, pada Kamis (22/4/2021). (Sumber: Kemenparekraf)

PAYAKUMBUH, KOMPAS.TV - Menteri Pariwisata dan Ekonomi Kreatif/Kepala Badan Pariwisata dan Ekonomi Kreatif, Sandiaga Salahuddin Uno melakukan kunjungan kerja ke Sumatera Barat terkait peninjauan perkembangan pariwisata dan ekonomi kreatif.

Dalam kesempatan itu, Sandiaga meninjau sentra Industri Kecil Menengah (IKM) Rendang di Kota Payakumbuh, Sumatra Barat, pada Kamis (22/4/2021).

Kuliner khas sumbar tersebut ditetapkan sebagai produk unggulan dalam ""Indonesia Spice Up The World"" (Membumbui Dunia).

Baca Juga: Berpacu dengan Waktu, Evakuasi 53 Awak Kapal Selam KRI Nanggala-402 Terus Dikebut

Program ini dibentuk oleh kementerian/lembaga yang bertujuan lebih memperkenalkan kuliner Indonesia kepada dunia.

""Kita gerak cepat dan kita langsung konkret setelah rakor yang dilaksanakan minggu lalu. Kita dorong bersama 'The City of Rendang' agar dapat langsung mengambil tempat di ‘Indonesia Spice Up The world’,"" kata Sandiaga Uno dikutip dari laman Menparekraf.

Untuk mendukung upaya ini, rendang sebagai produk IKM dari Kota Payakumbuh akan dipromosikan dalam Expo di Dubai tahun ini."
716,Anggota DPRD DKI Minta Anies Baswedan Terapkan Jam Malam di RT Zona Merah Covid-19 Secara Ketat,
717,teki Santuy Ep.38 Edisi Antonim Kata Part 2,
718,Teka Teki Silang Edisi Ramadhan,
719,[TOP 3 NEWS] Pencarian KRI Nanggala-402 I Sidang Rizieq I Penyidik KPK Ditangkap I,
720,"Kebakaran di Rumah Sakit Khusus Covid-19 di India, 13 Pasien Tewas",
721,Operasi Antik Candi 2021: Polresta Surakarta Berhasil Ringkus 22 Tersangka Narkoba,
722,"Merapi Kembali Keluarkan Awan Panas Guguran, Cepogo Boyolali Hujan Abu",
723,"CEO Softbank Masayoshi Son Jadi Orang Terkaya di Jepang, Geser Bos Uniqlo",
724,Kapal Selam KRI Alugoro Jadi Harapan Pencarian Nanggala-402,
725,Musik Bagi Sabrang Noe Letto; Tidak Memiliki Makna Tapi Memberikan Rasa,
726,"Jutaan Warga Myanmar Mengungsi, Kelaparan Mengintai",
727,"Oksigen KRI Naggala-402 Bertahan hingga Sabtu Dini Hari, Personil TNI-Polri Dikerahkan",
728,"Larangan Mudik Diperpanjang, Dinas Perhubungan DIY Bantu Polisi Sekat 11 Titik",
729,Anggota Komisi I DPR Meminta TNI AL Lakukan Evaluasi Alutsista yang Dimiliki,
730,Kondisi Terkini Perawat Korban Penganiayaan di RS Siloam - ROSI (1),
731,"Taman Mini, Antara Jokowi VS Cendana - AIMAN (4)",
732,Bongkar Pasang Kabinet (Lagi) - SATU MEJA (3),
733,"Kondisi Ekonomi Indonesia Turun, Pemerintah Mengecewakan? - DUA ARAH (Bag 3)",
734,"Ingin Nikah Lagi, Nikita Mirzani: Tahun Depan Doain",
735,"Persoalan Rumah Tangga Sule dan Nathalie Holscher Belum Usai, Rizky Febian Akui Kangen Mama Lina",
736,"Reka Ulang Pembunuhan Bos Wajan, dari Salat Magrib sampai Makan Sate",
737,Anggota PHRI Solo Mulai Jalani Vaksinasi Tahap Pertama,
738,Saudara Korban Pembullyan Soojin (G)Idle akan Polisikan Netizen yang Berkomentar Jahat,
739,Pria di Banyuasin Tewas Dimakan Buaya Saat Mencari Rumput,
740,"Profil Stepanus Robin Pattuju, Penyidik KPK yang Diduga Peras Wali Kota Tanjungbalai",
741,"Penemuan Arena Gladiator Berusia 1.800 Tahun di Turki, Bisa Menampung 20.000 Penonton",
742,"Saat Pandemi, Jangan Takut Bawa Anak Imunisasi",
743,20 KRI TNI AL dan Kapal Selam Alugoro Ikut Bantu Cari KRI Nanggala 402 di Laut Bali,
744,Sabrang Mowo Damar Panuluh: Cak Nun Ajarkan Saya untuk Terus Berpikir Kritis,
745,Asri Welas Ambil Pelajaran Penting Usai Putra ke-3 Lepas Pengawasan dan Jatuh ke Kolam Renang,
746,"Selain Kapal Penyelamat, Pesawat Poseidon Juga Ikut Bantu Cari KRI Nanggala 402 di Laut Bali",
747,"Soal Polemik Kamus Sejarah Indonesia, Said Aqil: Bukan Salah Nadiem",
748,"Soal Larangan Sementara WN India Masuk Indonesia, Anggota Komisi IX : Perketat, Jangan Tutup",
749,"Kepala Desa Sekitar Gunung Liman, Kecam Pelaku Penambang Liar di Hutan Sakral Masyarakat Baduy",
750,"Berpacu dengan Waktu, Evakuasi 53 Awak Kapal Selam KRI Nanggala-402 Terus Dikebut",
751,"Kapuspen TNI: Kapal Selam KRI Nanggala Sudah Diam, Tidak Ada Suara",
752,"Kotori Laut dan Pantai di Karawang, Pipa Minyak Milik Pertamina Bocor",
753,"Di Hadapan Joe Biden, Jokowi Sebut Deforestasi RI Terendah dalam 20 Tahun","Jumat, 23 April 2021 | 12:11 WIB

JAKARTA, KOMPAS.TV - Presiden Joko Widodo berbicara mengenai upaya Indonesia dalam menangani perubahan iklim dalam Leaders Summit on Climate Change, Jumat (23/4/2021).

KTT Perubahan Iklim ini dihadiri oleh sejumlah pemimpin negara termasuk Presiden Amerika Serikat, Joe Biden.

Presiden Jokowi pun menyatakan deforestasi Indonesia saat ini merupakan yang terendah sejak 20 tahun terakhir.

""Pertama Indonesia sangat serius dalam pengendalian perubahan iklim dan mengajak dunia untuk melakukan aksi-aksi nyata, to lead by example. Sebagai negara kepulauan terbesar dan pemilik hutan tropis penanganan perubahan iklim adalah kepentingan nasional Indonesia. Melalui kebijakan pemberdayaan dan penegakan hukum, lalu deforestasi Indonesia saat ini turun terendah dalam 20 tahun terakhir,"" sambungnya.

Jokowi mengatakan RI berhasil menghentikan konversi alam dan lahan gambut seluas 66 juta hektare. RI, kata Jokowi, juga mampu menekan kebakaran hutan dan lahan.

""Penghentian konversi hutan alam dan lahan gambut mencapai 66 juta hektare lebih luas dari gabungan luas Inggris dan Norwegia. Penurunan kebakaran hutan hingga sebesar 82% di saat beberapa kawasan di Amerika, Australia dan Eropa mengalami peningkatan terluas,"" kata dia.

Video editor: Febi

Baca Juga: Rehabilitasi Hutan Mangrove, Jokowi Buka Investasi dan Transfer Teknologi di KTT Perubahan Iklim"
754,Kenali Penyebab Anak Terlambat Bicara dan Cara Menanganinya,
755,"Masjid Nurul Huda, Saksi Bisu Masuknya Ajaran Islam di Bali",
756,"Sidang Terdakwa Rizieq Shihab, Jaksa Hadirkan 14 Saksi Kerumunan Petamburan",
757,KPK Tetapkan 3 Orang Tersangka Dugaan Korupsi di Lingkungan Pemkot Tanjung Balai,
758,"Polisi Geledah Rumah Pelaku Investasi EDCCash, Sejumlah Aset dan Mobil Disita",
759,Cerita Ramadan di Amerika Serikat Kala Pandemi Covid-19,
760,"Bisa Picu GERD, Ini Bahaya Tidur Setelah Makan Sahur",
761,"Jadwal Imsak dan Buka Puasa di Kota Medan, Jumat, 23 April 2021",
762,"Ferdy Peto, Ayah Betrand Peto Menangis Minta Maaf Akui Dosa Besarnya saat Buang Onyo",
763,"India Hadapi Tsunami Covid-19, Warganya Charter Pesawat Masuk ke Indonesia",
764,Ternyata Penyidik KPK yang Terima Suap Walikota Tanjungbalai Punya Kemampuan di Atas Rata-Rata,
765,"Cerita Istri Serda Guntur Kru Kapal KRI Nanggala-402, Suaminya Sempat Tak Ingin Berangkat Berlayar",
766,"Empat Tahun Sendirian di Atas Kapal yang Kandas, Pelaut Ini Akhirnya Bisa Pulang",
767,Soleman Ponto: Harus Ada Kapal Rescue yang Selamatkan Manusia di KRI Nanggala 402,
768,"Ada Dugaan Kapal Selam KRI Nanggala 402 Blackout, Apa yang Terjadi Saat Blackout?",
769,"Terkait KRI Nanggala, Prabowo: Anak-anak Bisa Kita Selamatkan Secepat Mungkin",
770,KSAL: Stok Oksigen KRI Nanggala 402 Sampai Hari Sabtu 24 April,
771,"Kapal Selam KRI Nanggala-402 Hilang, Jokowi Ajak Masyarakat Berdoa",
772,"KSAL: Kondisi KRI Nanggala-402 Siap Tempur, Cadangan Oksigen Mampu Hingga 72 Jam",
773,Pengamat: Pencarian KRI Nanggala 402 Terbatas Waktu Stok Oksigen,
774,Istri Pelaku Penganiayaan Perawat RS Siloam Akhirnya Buka Suara! - ROSI (2),
775,"Kerumunan Petamburan, Saksi: Rizieq Shihab Sampaikan Undangan Lewat Pengeras Suara",
776,Haru! Momen Panglima Ajak Semua Berdoa Untuk Keselamatan Prajurit di KRI Nanggala-402,
777,Sandera Untuk Pengemplang BLBI - Opini Budiman,
778,"Revisi UU KPK, Terbitlah SP3 Sjamsul Nursalim di Kasus BLBI - Opini Budiman",
779,Drama AHY vs Moeldoko To be continue... - Opini Budiman,
780,"Banjir Bandang Bukit Es Himalaya di India, Bagaimana Bisa Terjadi?",
781,"Virus Nipah: Ada Sejak 2001 dan Sudah Memakan Korban, Bagaimana Gejalanya?",
782,Virus Nipah: Bagaimana Manusia Bisa Terjangkit?,
783,"Segera Dimulai, LTMPT Berikan Tips Persiapan Peserta UTBK Gelombang 2",
784,Ikut UTBK 2021 Gelombang II? Ini Persiapan Sebelum dan Saat Pelaksanaan,
785,"Twit Viral Peserta UTBK Pakai Joki Rp 300 Juta, Ini Penjelasan LTMPT",
786,Simak Tips dari LTMPT untuk Peserta UTBK Gelombang II,
787,"UTBK 2021 Gelombang 2 Digelar 26 April, 4 Hal ini Wajib Disiapkan",
788,"Radhar Panca Dahana, Merantau di Tanah Kelahiran Sendiri",
789,Nasib Saya yang Jadi Korban Diskriminasi Berat Badan,
790,"KTT ASEAN di Jakarta, Saatnya Berkomuni-aksi dengan Myanmar",
791,Selamat Jalan Rad(h)ar Kesenian Indonesia,
792,"Penguatan Tupoksi Stakeholder untuk Kesuksesan ""Travel Bubble"" Indonesia",
793,Kesenjangan akibat Teknologi: Generasi Telegram Versus Generasi Instagram,
794,Hikmah Ramadhan: Faksi dan Friksi,
795,"Menaruh Percaya Ide ""Sillicon Valley"" Indonesia",
796,"Terorisme, Kerukunan Beragama, dan Kehadiran Negara",
797,"Jelang PTM Terbatas, Bagaimana Siapkan Pembelajaran Bermakna di Masa Pandemi?",
798,Hikmah Ramadhan: Senyum Waroy dan Asa di Jemari Presiden Jokowi,
799,Etika dan Komunikasi ala Kartini di Era Digital,
800,"Kartini dan Kiai, Dari Mereka Kami Lahir",
801,Maju Tak Gentar Vaksin Nusantara,
802,Akhir Polemik Vaksin Nusantara,
803,Nasib Maskapai Indonesia di Ujung Tanduk,
804,Berkeluarga Tanpa Edukasi: Mimpi Ngeri Masalah Gizi,
805,Ketika Hasto Berkontemplasi tentang Megawati dan Dewi Cinta,
806,Pertarungan Para Jenderal di Taman Mini,
807,Berita Kolom Agnes Setyowati Terbaru Hari ini,
808,"Sebelum Kartini Ada Ratu Kalinyamat, Perempuan Tangguh dan Visioner dari Jepara",
809,4 Ciri Orang Rendah Hati,
810,Berita Kolom Jaya Suprana Terbaru Hari ini,
811,Kemelut Pro-Kontra Vaksin Nusantara,
812,"Visi Bisnis Gojek dan Tokopedia, Visi Anda Apa?",
813,Memahami Islam Gorontalo sebagai Tradisi Diskursif,"Salah satu keniscayaan persebaran Islam di pelbagai belahan dunia adalah pelibatan negiosiasi dengan khazanah kepercayaan budaya lokal. Dalam beragam bentuk, negosiasi ini mewujud, sebagaimana diuraikan para sarjana, dengan beberapa term seperti “akulturasi”, “sinkretisasi” atau bahkan “ekletisisme” dan berbagai istilah lainnya.

Pada kasus inilah Islam di Indonesia bukanlah sebuah pengecualian. Apa yang disebut sebagai Islam di Indonesia adalah Islam yang bermanifestasi dalam praktik kebudayaan lokal. Dan, meskipun praktik-praktik ini berbeda satu sama lain di tiap-tiap daerah, keseluruhannya tidak melepaskan doktrin teologis primer yang dibawa oleh Nabi Muhammad SAW.

Salah satu praktik itu terlihat di dalam diskursus Islam Gorontalo yang memperlihatkan jalinan yang erat dengan budaya setempat. Diterimanya Islam di Gorontalo tidak lewat penaklukan karena memang, sedari awal, antara “Islam” dan “budaya” masyarakat Gorontalo telah memiliki kesamaan.

Satu contoh misalnya tentang penyebutan terhadap “Yang Maha Tunggal” di Gorontalo sebagai Eya, memiliki kesamaan secara prinsipil dengan Allah SWT, yakni Dia yang satu, yang menciptakan bumi dan langit.

Baca juga: Hikmah Ramadhan: Puasa dan Kedisiplinan

Perjumpaan ini juga tidak dimulai dengan penaklukan, melainkan lewat dialog secara gradual sebelum kemudian menjadi agama resmi kerajaan di abad ke-17.

Dialog secara gradual ini, memungkinkan Islam di Gorontalo ditafsirkan lewat struktur pengetahuan dan kebudayaan (from within) masyarakat Gorontalo sendiri.

Dalam term kesarjanaan yang lebih luas, Islam Gorontalo ini dapat diartikan sebagai sebuah tradisi diskursif.

Islam sebagai tradisi diskursif ini diperkenalkan oleh antropolog Talal Asad di dalam The Idea of Anthropology of Islam (Qui Parle, 2009), yang menyatakan bahwa Islam harus dilihat sebagai fenomena yang lahir berdasarkan proses-proses diskursif di mana ia terus menerus diproduksi sepanjang zaman.

Berangkat dari pandangan inilah perjumpaan tradisi lokal Gorontalo dan Islam harus dilihat sebagai sebuah fenomena yang lahir dan berkembang di dalam konteks masyarakat di mana makna saling mengisi dan terus menerus saling mendefinisikan lewat proses-proses diskursif. Pada praktiknya, Islam Gorontalo adalah islam yang inklusif.

Formasi diskursif Islam Gorontalo

Sultan Amai (1472-1550), putra adalah raja pertama Gorontalo yang memeluk Islam lewat pernikahan dengan Ratu Owutango, seorang putri Raja Palasa yang notabene telah menerima Islam dari Kesultanan Ternate."
814,Bongkar Pasang Kabinet Jokowi,
815,Menilik Kembali Perjuangan dan Gagasan Kartini,
816,Menunda Mudik,
817,"Puasa, Imunitas Diri, dan Pesan Kemanusiaan",
818,Pertarungan Para Jenderal di Taman Mini,
819,Nasib Maskapai Indonesia di Ujung Tanduk,
820,Akhir Polemik Vaksin Nusantara,
821,Saya Korban Diskriminasi Berat Badan,
822,Ketika Hasto Berkontemplasi tentang Megawati dan Dewi Cinta,
823,Hikmah Ramadhan: Statistik Ketakwaan Puasa,
824,4 Hal yang Harus Diperhatikan Saat Berwisata ke Turki untuk Pemula,
825,"15 Pulau Terbaik untuk Pensiun Tahun 2021, Ada dari Indonesia",
826,"Seharian Wisata di Sekitar Benteng Pendem Ngawi, Bisa ke Taman Candi",
827,"Aturan Baru Pendakian Gunung Lawu via Karanganyar, Pemula Wajib Didampingi",
828,"Yogyakarta Punya 20 Situs Warisan Geologi, Di Mana Saja?",
829,"Arab Saudi Buka Penerbangan Internasional, Indonesia Termasuk?",
830,Filosofi Unik Jalur Pendakian Gunung Lawu via Cemara Sewu,
